label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,A1T0,A3T0,A4T0,A5T0,A5T1,A6T0,blank,blank_20230306201833,blank_20230307115508,blank_20230306165253,blank_20230307143122,blank_20230307140540,blank_20230306132712,O1T0,O1T2,O2T0,O2T1,O2T2,O4T0,O5T0,W1T0,W2T0,W2T1,W3T0,W3T1,W4T0,W4T1,Y1T2,Y2T0,Y4T0,Y4T1,Y5T1
g,138,138,0,180.065659,2.980,0.385401,[M+H]+,,Hippuric acid,Hippuric acid,C9H9NO3,-1.000,0.762662,180.065659,3021725.75,4745716.00,3342034.75,1256900.62,2305902.75,3901294.00,12524.20,6823.62,11049.73,11798.66,7734.22,9094.06,11685.65,1845396.88,1820233.00,1512746.12,8333.67,295813.88,2038627.38,1572110.12,1443587.62,3374172.00,7352665.50,4965622.50,3021767.75,1150588.12,4740366.50,2895161.00,2694364.25,2047300.00,4580887.00,1731966.62
g,141,141,6,180.065353,5.766,0.698632,[M+H]+,,Hippuric acid,Hippuric acid,C9H9NO3,-1.000,0.932142,180.065353,35492076.00,63999740.00,36117748.00,18379786.00,37173268.00,44229728.00,23422.64,19098.12,25507.43,24991.06,27628.88,26757.68,34555.70,21547890.00,24708338.00,17308570.00,18807072.00,49125348.00,23838634.00,21878968.00,22419834.00,41185872.00,87980984.00,65057824.00,51728308.00,19132380.00,62602188.00,53962724.00,44973860.00,26022998.00,70822440.00,28212714.00
g,144,144,16,180.065079,8.577,0.688558,[M+H]+,,Hippuric acid,Hippuric acid,C9H9NO3,-1.000,2.457466,180.065079,272903.91,720429.31,575088.44,310096.19,580688.00,808772.00,776.76,969.52,1465.73,39.23,1777.69,1874.06,0.00,651701.19,607839.19,327001.09,167483.95,608365.19,432457.66,668235.31,556708.44,1264810.50,1012332.25,630570.88,519631.41,358374.75,951066.81,901636.25,976957.00,719918.81,896407.19,550523.56
g,146,146,1,180.065323,11.712,0.540673,[M+H]+,,Hippuric acid,Hippuric acid,C9H9NO3,-1.000,1.101623,180.065323,61358.94,150527.83,102761.09,93290.44,126251.85,180833.33,1060.47,756.15,1561.46,1056.58,1013.32,914.53,700.60,106684.46,127267.23,61959.20,50105.34,188115.88,70861.20,103261.72,107900.46,320275.53,377516.84,186404.08,157320.89,52062.97,260249.58,248082.73,465480.00,192431.83,261365.44,87695.75
g,147,147,1,168.065475,6.747,0.503471,[M+H]+,,Pyridoxal,Pyridoxal,C8H9NO3,0.357,0.272372,168.065475,349300.28,1357439.00,1006586.69,573797.19,489632.72,597385.56,13965.35,13288.67,11861.40,16038.92,15273.79,14467.33,20581.66,792377.81,486218.66,617125.69,81200.18,403614.84,829818.81,964058.75,296165.34,1821863.62,1064998.62,494725.34,698249.69,1031078.31,1129150.50,873470.25,989166.31,4535503.00,1582753.62,463416.84
g,148,148,15,180.032074,13.324,0.764348,[M+H]+,,S-Carboxymethyl-L-cysteine,S-Carboxymethyl-L-cysteine,C5H9NO4S,0.294,2.373161,180.032074,34475.48,47812.41,33422.12,34034.82,57319.68,36207.46,196.76,279.65,408.42,935.55,347.11,701.75,300.94,50312.25,37963.95,22987.48,16871.23,40873.46,27706.97,53417.77,36335.32,85641.52,198898.75,76471.04,77965.37,26646.16,71161.15,62275.88,105615.49,52406.67,70238.16,61969.11
g,150,150,1,179.055359,7.093,0.582450,[M+H]+,,L-Gulonolactone,L-Gulonolactone,C6H10O6,0.547,1.874806,179.055359,327518.59,65841.30,75001.97,23410.69,62344.32,58910.71,139.73,188.62,134.69,257.36,0.00,249.12,0.00,44108.97,48066.43,20608.48,2303.65,28897.55,26316.31,53801.63,258395.00,506855.84,351028.84,295881.66,192094.33,149731.98,235875.56,90376.74,198026.81,102515.96,106232.04,103642.95
g,151,151,1,179.048248,11.703,0.585645,[M+H]+,,Cysteinylglycine,Cysteinylglycine,C5H10N2O3S,1.397,1.363545,179.048248,1926.56,8425.53,9300.94,9444.51,11660.54,11971.28,0.00,0.00,348.33,0.00,0.00,0.00,0.00,11174.64,7795.72,7433.79,1402.33,6021.52,11738.20,13139.68,8277.14,25147.74,37691.52,24204.52,20405.72,4102.48,31659.07,16069.53,37231.59,14376.80,18966.91,8855.69
g,152,152,1,179.047882,13.093,0.520197,[M+H]+,,Cysteinylglycine,Cysteinylglycine,C5H10N2O3S,0.007,3.408862,179.047882,7297.72,40826.70,98299.32,59232.83,103624.09,40675.75,199.13,0.00,589.02,0.00,0.00,383.73,0.00,24468.76,64200.44,22141.84,62461.64,71945.51,51047.85,30331.12,166260.66,123338.87,113013.66,174261.33,73801.27,133024.14,78724.96,62850.57,126546.25,108509.93,73426.72,56082.11
g,153,153,7,178.950134,13.918,0.824298,[M+H]+,,Pyrophosphate,Pyrophosphate,P2H4O7,-1.000,2.046437,178.950134,14400.79,3585.81,11940.95,11799.39,13624.39,26635.05,578.12,521.25,1735.56,1099.45,482.93,454.54,440.58,17714.60,4326.27,10956.46,107441.38,1372.43,3972.92,1819.53,223890.77,352713.00,1191614.00,1192004.88,414485.03,147753.20,415675.75,31977.65,116422.27,42434.49,56422.22,15786.70
g,154,154,1,178.950165,14.569,0.519471,[M+H]+,,Pyrophosphate,Pyrophosphate,P2H4O7,-1.000,1.875901,178.950165,9695.40,3882.40,4136.18,4871.93,11986.02,9374.21,0.00,273.97,1498.98,1048.42,482.93,361.37,188.16,4570.81,3090.19,5708.45,7874.70,3431.82,2506.23,3205.70,68120.38,73115.85,137270.61,182116.12,88552.59,53413.21,77696.51,8596.40,13855.72,12916.01,10061.79,4343.88
g,155,155,1,178.950363,15.893,0.532666,[M+H]+,,Pyrophosphate,Pyrophosphate,P2H4O7,-1.000,0.767414,178.950363,4897.17,1791.01,4234.35,3877.79,4318.25,8185.90,255.53,640.19,2447.87,1464.73,954.60,1302.31,275.65,7444.95,2448.35,4291.89,5448.07,2587.07,1779.43,1586.62,84185.35,98449.56,148540.45,209806.06,78321.69,64222.67,85382.61,9434.58,25443.18,15505.78,8504.28,5698.48
g,157,157,0,178.053192,7.088,0.293979,[M+H]+,,N-Formyl-L-methionine,N-Formyl-L-methionine,C6H11NO3S,0.288,0.257094,178.053192,42027.45,756427.81,1508195.62,362076.41,1372403.12,873338.69,0.00,0.00,162.72,0.00,0.00,0.00,0.00,245476.42,218352.62,200666.73,5909.91,155794.86,238923.33,193029.17,4388224.00,8911643.00,5855502.50,5802322.00,3772083.25,2972622.00,4251878.00,2153065.25,3799153.00,2752551.25,2453570.25,2477440.50
g,158,158,10,177.102005,10.099,0.812276,[M+H]+,,Serotonin,Serotonin,C10H12N2O,0.569,1.292371,177.102005,49564.50,171549.86,177377.58,284285.03,188115.64,428997.66,400.10,164.37,107.90,344.84,339.60,64.54,264.39,137037.05,174981.48,83548.10,77233.43,269432.72,118236.82,154324.69,237765.50,433352.00,437095.09,310286.00,189572.70,114069.70,278800.94,228659.33,435812.47,227580.08,344478.59,81645.16
g,159,159,25,177.075806,11.873,0.846957,[M+H]+,,2-Isopropylmalic acid,2-Isopropylmalic acid,C7H12O5,1.157,0.344684,177.075806,20527.39,102966.95,100397.23,287111.22,328786.59,59796.11,1835.95,621.39,1392.22,951.45,1234.18,629.41,2008.28,11229.10,85830.59,41914.89,150084.45,895575.00,35645.51,25570.15,91440.55,242996.48,80285.57,67922.90,15222.79,21604.70,207504.89,341042.41,454859.91,327704.50,539145.94,12293.17
g,160,160,24,177.075638,13.358,0.853837,[M+H]+,,2-Isopropylmalic acid,2-Isopropylmalic acid,C7H12O5,0.328,0.603197,177.075638,63747.22,57200.48,137575.95,31015.31,252832.83,85485.60,382.51,1377.13,1367.52,904.72,758.88,593.54,1534.00,121085.85,126209.73,65226.64,102997.40,197710.80,76199.88,143794.81,94088.05,211520.02,282446.66,226195.12,232331.05,84416.07,259726.67,176845.89,133708.66,115452.03,182598.06,90997.40
g,161,161,29,180.050583,11.051,0.853486,[M+H]+,,Isoxanthopterin,Isoxanthopterin,C6H5N5O2,0.291,5.678032,180.050583,159077.06,213215.48,116390.71,227459.83,241591.12,45775.14,2462.05,3887.94,2527.68,3353.04,2305.32,2234.12,2008.48,95060.31,89132.85,59838.12,97063.98,183178.05,82982.70,104391.06,178098.95,205755.73,284203.22,273984.94,121539.72,89686.13,131175.61,116954.56,484882.50,192587.62,173435.45,72034.46
g,165,165,25,186.999039,14.871,0.847359,[M+H]+,,2-Phosphoglyceric acid,2-Phosphoglyceric acid,C3H7O7P,-1.000,6.283024,186.999039,52842.75,106053.52,150457.45,212801.00,223887.62,101447.45,172.61,363.51,289.36,0.00,0.00,295.60,202.81,58686.56,116215.96,17286.78,37037.21,227119.08,32956.50,191569.69,226821.39,284010.91,315471.53,682139.69,153362.19,71090.87,171284.42,69437.60,340214.62,438734.75,76417.27,90939.82
g,166,166,7,187.000061,16.037,0.730021,[M+H]+,,2-Phosphoglyceric acid,2-Phosphoglyceric acid,C3H7O7P,-1.000,0.815977,187.000061,3176.22,2124.58,2429.89,1867.50,3316.35,2370.07,791.23,529.64,871.50,565.82,446.57,384.66,965.79,2648.26,2038.71,1844.55,2206.21,2387.50,1952.03,2172.98,4120.15,6358.71,10187.80,9236.11,6252.14,5594.69,6274.91,3852.77,4329.34,3904.58,2948.40,2486.00
g,177,177,26,184.072815,13.447,0.852320,[M+H]+,,Phosphorylcholine,Phosphorylcholine,C5H14NO4P,0.853,2.735541,184.072815,149029.42,691248.94,345466.25,107386.46,578672.00,353295.50,356.23,906.39,735.47,1911.15,1766.15,897.54,741.49,257869.98,318045.97,64683.47,81127.51,534556.69,133561.11,308495.38,433835.00,746018.06,1230721.38,892460.56,544882.69,175419.95,834194.19,701439.50,1385677.50,601228.94,812567.19,259052.55
g,178,178,26,184.073059,14.587,0.848045,[M+H]+,,Phosphorylcholine,Phosphorylcholine,C5H14NO4P,0.287,1.409218,184.073059,39762.75,51667.38,41706.12,24164.02,36733.72,45831.68,105524.69,6674.48,11981.38,11044.56,5264.47,7970.29,42560.33,37736.08,22966.83,19437.93,237588.95,52877.82,31792.04,26339.52,146121.52,172304.33,320520.53,137885.83,127592.25,79268.51,236084.36,181412.92,388269.88,93884.06,172028.88,75859.37
g,179,179,5,184.073196,16.105,0.655135,[M+H]+,,Phosphorylcholine,Phosphorylcholine,C5H14NO4P,1.805,0.663161,184.073196,89925.16,117476.80,86035.51,52124.50,80215.61,71122.63,173659.73,17999.83,18869.66,23784.77,13486.38,14056.61,86703.22,82440.76,62205.88,48569.08,217768.12,94365.98,69139.02,49947.36,195037.77,294626.34,474954.25,263440.03,225705.25,148860.98,375046.00,263688.47,529933.31,167161.45,242090.62,145083.58
g,180,180,0,184.060547,2.509,0.388453,[M+H]+,,4-Pyridoxic acid,4-Pyridoxic acid,C8H9NO4,0.059,0.580307,184.060547,732949.19,2417964.50,1774880.12,1923433.38,1989414.88,1949455.38,3053.97,6796.92,3883.30,5972.84,6061.25,3357.67,3657.22,1739697.38,1691471.50,997455.00,168854.55,3702086.25,1228022.12,1446915.88,3431335.75,7331441.50,4110963.25,4380840.50,1869116.88,3723739.25,4548994.00,2395730.25,5897286.50,8282262.50,5741254.00,1226249.38
g,183,183,22,183.064865,7.083,0.745915,[M+H]+,,"3,4-Dihydroxyhydrocinnamic acid","3,4-Dihydroxyhydrocinnamic acid",C9H10O4,0.067,1.750385,183.064865,1261408.12,3707038.00,1897334.62,1096706.50,1977478.00,2375190.25,6739.34,5970.59,5406.45,9982.11,6723.07,9124.60,10008.67,2216965.75,2254301.75,1287380.50,3425.12,1266538.75,2002388.50,2577185.25,1227930.50,3450075.75,2824259.00,2564838.00,1781156.62,985418.00,2486215.75,2554809.00,2737279.75,1627873.12,2183384.25,1787311.12
g,188,188,24,182.080917,9.871,0.784359,[M+H]+,,L-Tyrosine,L-Tyrosine,C9H11NO3,0.859,1.424636,182.080917,784636.81,1589145.00,1527799.12,885419.31,1677749.50,1839638.38,890.30,0.00,441.87,92.08,314.44,649.08,550.65,1501764.38,1549756.88,861833.00,1657543.00,2419682.75,973576.81,1580538.12,1723308.62,2883137.00,2668097.25,1913013.50,1257554.62,975270.75,1879385.00,2307453.75,2697825.75,1406795.12,2015235.38,1428806.38
g,197,197,8,181.069870,13.605,0.770812,[M+H]+,,myo-Inositol,myo-Inositol,C6H12O6,0.255,4.382030,181.069870,11729.94,30551.69,9785.61,2092.09,13812.76,9754.48,462.23,374.72,1337.66,1233.16,855.26,1330.76,297.05,18258.46,17238.60,7365.65,7591.65,37818.56,13565.99,16601.92,8370.34,23386.17,24368.15,18680.72,13620.98,4903.30,28428.28,26523.76,38723.89,25660.01,34189.95,8777.73
g,198,198,0,184.027130,6.163,0.145449,[M+H]+,,L-Homocysteic acid,L-Homocysteic acid,C4H9NO5S,-1.000,1.575401,184.027130,15264.14,32612.90,11706.35,11218.64,33829.53,24016.79,119.26,0.00,156.71,0.00,0.00,166.50,0.00,29317.91,36378.77,12486.39,497.75,11771.54,22012.01,30648.71,24447.62,39766.59,50832.47,42289.77,34983.68,16392.12,51920.30,50644.83,89535.77,36173.92,58851.89,20148.40
g,203,203,13,184.027344,12.115,0.830718,[M+H]+,,L-Homocysteic acid,L-Homocysteic acid,C4H9NO5S,-1.000,0.414579,184.027344,18400.87,30346.40,13748.98,8567.11,36600.61,20197.83,179.75,239.20,735.81,848.87,284.69,582.37,307.60,20841.00,26851.24,7288.86,20826.91,53748.07,16739.29,29071.76,38077.60,41558.62,90241.27,52656.64,22151.10,13820.24,29344.29,30651.46,151978.44,36176.24,25964.12,16424.76
g,205,205,4,173.043442,8.067,0.722226,[M+H]+,,3-Dehydroshikimate,3-Dehydroshikimate,C7H8O5,0.637,5.819777,173.043442,11327.15,6794.36,8440.77,21087.06,6626.94,6026.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25617.80,19200.40,37519.57,20526.56,8312.65,26719.56,14817.33,6109.87,6997.69,7117.68,5881.63,8260.09,17211.31,6566.53,5618.26,5756.73,6588.02,5214.54,8869.23
g,207,207,32,173.020737,13.804,0.854263,[M+H]+,,Glycerol 3-phosphate,Glycerol 3-phosphate,C3H9O6P,0.244,1.234666,173.020737,226040.64,607216.19,282447.50,185423.27,321860.41,282276.28,14145.77,13276.26,26585.34,13639.73,10320.16,18201.51,11350.45,404062.75,334626.06,181245.69,292911.00,720815.25,317523.41,293089.09,1043562.00,1593148.00,3157626.25,1448558.62,1267278.75,494751.88,2110089.00,1171394.00,3350360.75,751227.81,1603543.50,564863.81
g,210,210,8,170.092209,13.627,0.655472,[M+H]+,,Methylhistidine,Methylhistidine,C7H11N3O2,1.133,1.166215,170.092209,4733160.00,9001096.00,15324803.00,7582207.50,8915364.00,12854237.00,5110.38,100880.38,199143.25,49433.31,34180.52,82074.59,4231.12,4005515.25,3249682.00,2148076.00,1024373.56,3431925.00,2432230.75,4291976.50,7973622.50,12537559.00,19655642.00,16816162.00,11519921.00,3646682.25,13628231.00,13090292.00,31399504.00,24086294.00,10880783.00,6180418.00
g,212,212,0,170.081116,7.799,0.372540,[M+H]+,,Pyridoxine,Pyridoxine,C8H11NO3,1.519,0.358859,170.081116,389232.41,658692.00,482102.75,319401.41,747661.19,563224.31,64.98,6506.70,5369.60,2802.40,5102.35,5480.70,3.36,499262.03,670891.44,277991.06,323080.25,1025661.69,404078.59,527175.56,891220.06,1326075.62,1186991.88,1141919.38,680655.62,506357.47,1068166.62,957765.81,1606685.62,886424.50,1083041.00,536867.69
g,213,213,0,170.080811,4.242,0.466697,[M+H]+,,Norepinephrine,Norepinephrine,C8H11NO3,0.122,2.153154,170.080811,3133461.75,3898623.00,3029383.75,2635214.00,2164752.75,3240461.25,173931.14,166846.06,178280.62,206911.45,192907.50,204120.19,173861.95,2825979.25,2421331.25,2472336.25,325097.59,3658748.75,3071236.00,3346423.25,2965872.75,2172827.25,6055368.50,1520138.00,5980022.50,2992978.00,4333025.50,1632167.00,1106807.62,1928995.62,1655127.12,2068216.50
g,214,214,0,170.044785,7.093,0.400561,[M+H]+,,2-Furoylglycine,2-Furoylglycine,C7H7NO4,0.083,0.000000,170.044785,63871.93,430841.88,269862.88,123914.46,194115.75,278396.91,120.76,194.69,397.44,284.06,171.21,932.37,141.57,227610.33,227429.70,165019.72,92455.81,185511.48,148227.25,152917.38,159259.92,571559.44,440372.12,440329.34,330108.75,138643.34,352425.84,307167.66,592502.81,230502.25,440020.25,149145.95
g,217,217,25,177.061768,12.240,0.836791,[M+H]+,,Allantoic acid,Allantoic acid,C4H8N4O4,-1.000,0.344711,177.061768,139632.66,526266.75,211125.39,210466.83,401479.41,269035.88,0.00,247.05,0.00,0.00,0.00,0.00,0.00,268680.22,256693.20,140969.41,94406.40,428999.00,203705.25,308422.16,252568.77,467677.59,740160.00,496792.09,239436.08,145848.19,377136.25,344213.41,1188184.62,397141.53,482575.00,223856.00
g,218,218,17,177.063400,13.380,0.847408,[M+H]+,,Allantoic acid,Allantoic acid,C4H8N4O4,-1.000,8.876307,177.063400,12114.31,50107.43,20575.19,4460.63,53133.70,18675.39,168.10,0.00,0.00,0.00,0.00,317.27,0.00,30136.04,63419.01,20573.12,35912.13,138387.36,24876.19,38891.43,22143.27,27524.23,43835.19,28046.70,21055.66,6931.42,32744.15,75192.54,73841.95,46221.15,91839.15,6742.69
g,220,220,0,169.096893,10.959,0.398194,[M+H]+,,Pyridoxamine,Pyridoxamine,C8H12N2O2,1.831,1.534026,169.096893,76393.05,109539.97,124146.91,47675.48,200533.25,144756.36,6961.31,6644.08,5343.83,8482.75,5994.11,5951.28,6584.58,86305.93,121811.48,50051.58,49919.74,83315.93,88587.40,95161.50,145995.36,438629.34,545116.75,479748.97,305910.22,70195.27,447700.12,451553.25,378544.34,274004.91,567401.31,189630.20
g,221,221,0,169.096970,13.334,0.309399,[M+H]+,,Pyridoxamine,Pyridoxamine,C8H12N2O2,0.544,1.082842,169.096970,27036.92,55517.07,48964.86,33660.11,57643.19,56081.79,6000.55,8507.60,7137.12,7585.06,9207.50,7450.88,7943.31,41469.96,50178.82,29626.95,20306.48,62868.29,36231.27,47672.42,48893.00,128557.46,83281.12,55186.52,48865.62,51274.04,103059.88,76368.55,116985.56,93083.63,102791.85,31782.41
g,222,222,23,169.049377,5.529,0.748166,[M+H]+,,"3,4-Dihydroxybenzeneacetic acid","3,4-Dihydroxybenzeneacetic acid",C8H8O4,0.841,0.902622,169.049377,831771.19,1464626.88,915811.75,460707.47,767539.50,1090872.38,2423.47,2443.80,2005.43,2434.64,3843.31,3324.27,2548.74,892074.50,817752.75,520519.16,21271.79,704144.00,863765.56,940467.00,481510.34,1156808.50,952838.69,973311.50,943879.81,502032.72,875301.25,928804.00,767942.00,625913.75,663854.69,920342.56
g,225,225,12,169.035538,7.439,0.764222,[M+H]+,,Uric acid,Uric acid,C5H4N4O3,1.751,0.451348,169.035538,3953.56,7426.57,7275.22,6218.10,9660.09,10657.11,147.83,487.54,401.63,166.40,0.00,0.00,0.00,4636.68,4811.01,3183.56,16694.84,5982.99,3144.88,5978.26,5456.57,17900.46,21006.32,11273.78,10644.84,2390.65,14528.96,13265.72,20759.43,6251.84,18682.98,4162.88
g,226,226,15,168.989502,13.932,0.817814,[M+H]+,,Phosphoenolpyruvic acid,Phosphoenolpyruvic acid,C3H5O6P,0.072,0.902942,168.989502,21961.02,21182.98,14544.03,11006.86,28341.94,13378.92,454.97,846.16,1721.95,444.64,569.17,561.17,263.65,8843.82,6055.26,2337.75,26738.64,11121.58,11937.97,8473.16,81293.76,178534.69,447980.62,236322.88,124016.69,33177.92,146897.02,97542.09,688268.00,54200.41,140824.84,48644.17
g,229,229,1,168.101837,12.032,0.591227,[M+H]+,,p-Synephrine,p-Synephrine,C9H13NO2,2.012,0.363084,168.101837,25179.99,89019.19,61984.03,50709.79,89327.66,83929.23,295.34,1059.36,528.88,834.99,1483.81,1043.96,826.33,51457.61,55158.93,32642.78,34407.32,123753.90,38647.96,71671.10,69482.13,213465.02,153848.67,109134.95,58946.37,39996.64,109675.27,93026.80,221653.17,113632.28,125969.88,37117.74
g,230,230,0,168.101746,8.595,0.264709,[M+H]+,,3-Methoxytyramine,3-Methoxytyramine,C9H13NO2,0.535,0.907711,168.101746,30095.88,94496.47,49178.41,36290.04,71477.71,64008.53,7163.04,5744.89,5475.75,7169.39,6414.78,4843.52,6052.23,46792.99,65951.46,30310.16,30323.54,97767.68,39685.46,52144.97,64840.12,120829.90,109144.27,94308.38,61251.71,38246.56,77187.95,88434.04,167437.28,67579.91,118656.49,42872.60
g,231,231,20,168.101746,10.547,0.840958,[M+H]+,,3-Methoxytyramine,3-Methoxytyramine,C9H13NO2,1.417,0.907711,168.101746,11919.01,30460.68,24166.16,15886.08,41329.71,33078.59,1454.01,741.89,2073.71,1946.18,1320.04,1186.16,2050.88,29278.27,26450.53,14231.70,90933.01,73977.02,18249.84,29213.52,32152.56,84670.75,87820.75,45857.18,28674.75,22295.68,58599.61,44550.34,87930.82,41890.88,49003.22,21870.14
g,232,232,25,177.050323,13.384,0.851994,[M+H]+,,Ureidosuccinic acid,Ureidosuccinic acid,C5H8N2O5,0.096,1.551298,177.050323,29579.48,84412.07,78049.12,44425.36,109393.21,60540.72,466.85,324.41,220.35,473.25,287.60,418.72,276.81,40318.35,43019.80,32334.23,30687.29,56938.94,29384.00,52959.11,68489.66,67307.23,87699.15,95634.24,71686.15,26691.39,97791.22,85401.91,121051.22,79953.56,78152.80,47117.42
g,235,235,0,177.039566,2.983,0.489441,[M+H]+,,"D-Glucurono-6,3-lactone","D-Glucurono-6,3-lactone",C6H8O6,2.107,1.120453,177.039566,25418.48,206944.80,26485.92,29868.45,115789.25,35756.48,708.57,0.00,0.00,0.00,0.00,0.00,0.00,45626.27,76283.34,16373.33,55405.28,232731.67,33637.37,66434.09,119582.05,446161.75,660179.81,323590.62,88726.59,29756.88,282719.03,289133.59,1225330.12,278399.75,290817.09,48848.14
g,236,236,0,177.040543,4.287,0.150126,[M+H]+,,"D-Glucurono-6,3-lactone","D-Glucurono-6,3-lactone",C6H8O6,0.803,6.636528,177.040543,5221.75,18930.89,63444.31,10402.62,89149.12,54155.94,0.00,282.39,0.00,0.00,0.00,0.00,0.00,6364.92,9570.53,2435.26,3245.04,7095.29,2630.54,3462.95,424263.72,637808.44,389917.38,507227.34,293708.34,283526.12,307086.34,125419.93,271605.34,224714.83,210618.88,354808.09
g,237,237,30,176.102753,13.296,0.830408,[M+H]+,,Citrulline,Citrulline,C6H13N3O3,0.264,1.213058,176.102753,10209386.00,36918160.00,23032096.00,11911268.00,29815456.00,19009446.00,3845.99,32489.37,55056.77,48002.61,26793.85,93852.06,4093.53,30096112.00,33038392.00,17545498.00,20841118.00,42440992.00,25705734.00,32672656.00,18048792.00,20725024.00,27844646.00,17705496.00,20875550.00,14094560.00,18481750.00,26706178.00,33955148.00,27445982.00,23934712.00,13936463.00
g,238,238,0,176.070587,4.285,0.413364,[M+H]+,,1H-Indole-3-acetamide,1H-Indole-3-acetamide,C10H9NO2 ,0.765,0.086663,176.070587,95714.81,241931.36,224592.44,194369.31,197790.80,232385.36,14023.55,7952.44,11060.91,13180.77,14634.75,10482.45,10359.25,132075.62,143790.08,77720.82,21402.62,87309.09,120261.13,114691.59,159196.48,210849.38,190460.70,193227.17,152085.92,93358.16,160850.16,266589.19,489585.09,336099.84,373101.38,96042.62
g,239,239,0,176.070480,2.180,0.315522,[M+H]+,,Indoleacetic acid,Indoleacetic acid,C10H9NO2,0.820,0.693303,176.070480,54366.22,506644.22,1054178.88,222934.39,1528810.00,262735.47,11329.89,3421.85,4202.17,13197.24,7987.62,7473.67,6281.34,138707.52,107665.52,91104.28,24582.88,167801.33,109584.59,89222.50,458965.72,380933.12,351545.84,659981.94,441830.75,375889.22,531746.69,191936.98,301543.72,195635.80,276627.12,43492.91
g,240,240,0,176.070618,4.285,0.382132,[M+H]+,,Indoleacetic acid,Indoleacetic acid,C10H9NO2,1.285,0.086663,176.070618,95714.81,241931.36,224592.44,194369.31,197790.80,232385.36,14023.55,7952.44,11060.91,13180.77,14634.75,10482.45,10359.25,132075.62,143790.08,77720.82,21402.62,87309.09,120261.13,114691.59,159196.48,210849.38,190460.70,193227.17,152085.92,93358.16,160850.16,266589.19,489585.09,336099.84,373101.38,96042.62
g,243,243,30,176.066574,13.406,0.835305,[M+H]+,,Guanidinosuccinic acid,Guanidinosuccinic acid,C5H9N3O4,-1.000,0.086665,176.066574,2130620.00,8427933.00,2833439.75,748702.44,6111557.50,2376143.25,199.36,5245.84,18629.54,7531.83,13333.02,41460.36,291.14,4236417.50,8537245.00,2839828.75,5011038.00,15602643.00,3536299.75,5995868.00,2176189.25,2924513.00,6697536.00,3392467.00,2837312.00,1449504.62,3707486.00,9268783.00,9085700.00,5739870.00,9954582.00,1459822.50
g,250,250,5,176.055069,13.058,0.559723,[M+H]+,,N-Acetyl-L-aspartic acid,N-Acetyl-L-aspartic acid,C6H9NO5,-1.000,1.560067,176.055069,153276.19,454620.38,409035.03,208774.86,761401.00,363164.97,1209.23,9247.64,19010.89,7091.44,4513.11,13569.79,1443.74,273308.97,493354.41,312481.31,817811.81,944576.94,280507.50,215312.42,1091591.00,1203107.25,1304261.88,1529634.00,467066.16,805031.56,835001.50,1318527.50,2420323.50,948719.50,1467281.62,607340.56
g,252,252,0,175.123062,7.166,0.351341,[M+H]+,,N-Methyltryptamine,N-Methyltryptamine,C11H14N2,0.814,0.522791,175.123062,225078.80,1337489.62,755112.69,491375.66,720214.50,850989.69,29332.25,15019.07,19086.80,19382.03,17160.04,25762.95,19844.22,989131.00,1129559.62,676842.94,21021.54,760043.06,813327.69,1116678.75,286026.25,673290.19,702103.50,731715.56,533185.31,324778.72,638593.31,702346.06,816754.56,410756.97,707142.19,571665.06
g,254,254,0,175.107544,13.684,0.429911,[M+H]+,,N-Acetylornithine,N-Acetylornithine,C7H14N2O3,0.156,1.045673,175.107544,805159.25,1765168.62,1140641.12,1098297.00,1665397.12,1666849.00,6698.79,8483.60,7639.90,8118.70,10505.44,11039.92,8652.84,1723494.50,1549573.12,914611.50,958706.00,3085080.00,1026699.31,1560321.00,2191316.00,4757676.50,3050386.00,2032305.50,1186568.00,1116370.12,2632100.75,2199274.75,3562068.75,1999194.62,2628245.25,1185279.50
g,255,255,1,175.096054,4.241,0.575357,[M+H]+,,Suberic acid,Suberic acid,C8H14O4,1.321,2.440061,175.096054,79121.48,298402.09,164526.02,81237.22,132162.80,201673.52,76347.70,52294.25,44358.86,52322.91,55818.29,57680.14,74570.95,119776.77,97170.48,78946.19,45877.00,99743.73,109547.34,123167.12,85316.98,123656.12,193848.83,153895.56,122857.01,51138.07,99723.13,195693.30,283938.72,181050.12,223198.80,55107.31
g,256,256,24,175.071198,9.500,0.776467,[M+H]+,,N-Acetylasparagine,N-Acetylasparagine,C6H10N2O4,1.140,0.784418,175.071198,120416.10,453395.62,386107.34,263719.00,605555.88,558737.06,138.52,248.10,194.86,151.15,0.00,0.00,0.00,295065.84,264684.28,118033.50,186342.70,350314.78,186112.44,312021.66,310901.41,737848.81,1287794.75,506556.72,430210.91,155958.95,764742.75,684481.88,732031.00,324842.59,920021.19,226192.70
g,257,257,13,175.071060,11.018,0.809548,[M+H]+,,N-Acetylasparagine,N-Acetylasparagine,C6H10N2O4,0.378,1.568836,175.071060,603276.44,1611653.00,2016716.88,1092377.25,2403941.00,2242744.75,518.49,873.43,1118.97,498.90,613.52,1448.30,505.96,1234420.00,1446451.12,647221.06,705108.94,1360635.62,636639.44,1350175.38,1358776.38,3328499.25,3764572.00,2070741.38,1544341.12,884457.75,2381273.25,2103525.25,2454341.25,1756313.62,2997779.75,1353462.12
