label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,A1T0,A3T0,A4T0,A5T0,A5T1,A6T0,blank,blank_20230307115508,blank_20230306132712,blank_20230306165253,blank_20230306201833,blank_20230307140540,blank_20230307143122,O1T0,O1T2,O2T0,O2T1,O2T2,O4T0,O5T0,W1T0,W2T0,W2T1,W3T0,W3T1,W4T0,W4T1,Y1T2,Y2T0,Y4T0,Y4T1,Y5T1
g,1,1,27,161.045242,12.348,0.772882,[M-H]-,,3-Hydroxymethylglutaric acid,3-Hydroxymethylglutaric acid,C6H10O5,0.158,1.894966,161.045242,24220206.00,41673716.00,31482646.00,24169742.00,32581056.00,37919440.00,1835462.50,3138891.75,1846491.50,2899306.00,2846366.25,2992464.00,2539429.00,44933364.00,41001592.00,29611034.00,15809139.00,44789536.00,31826270.00,47038924.00,35268732.00,63299076.00,75122176.00,57707236.00,48324532.00,21420922.00,72834840.00,36822924.00,52422220.00,40294976.00,38762780.00,28554182.00
g,3,3,0,161.045410,7.078,0.167577,[M-H]-,,Levoglucosan,Levoglucosan,C6H10O5,0.498,0.852735,161.045410,457789.59,1630659.50,931156.69,639605.19,725624.81,1154310.00,14263.45,26736.26,14602.89,19983.36,24128.31,27516.72,18500.04,1085644.50,954573.19,658707.06,87512.46,748117.81,881417.81,997127.75,666212.88,1788378.38,2048722.62,1545217.00,1075619.88,612534.00,1714451.50,1749276.00,2330408.25,1173822.88,1639409.50,804181.19
g,4,4,19,160.097717,12.539,0.826641,[M-H]-,,L-Carnitine,L-Carnitine,C7H15NO3,0.581,1.239018,160.097717,16035.92,26746.14,8955.40,9624.25,10862.07,15837.59,0.00,0.00,0.00,176.13,0.00,199.80,0.00,14629.78,15348.34,10073.18,10804.21,35041.70,10176.24,14565.12,25834.45,31259.91,23972.62,30728.85,21553.24,8664.56,23184.44,36775.34,80944.55,26780.46,46544.68,14272.07
g,5,5,1,160.076599,4.285,0.512765,[M-H]-,,Tryptophanol,Tryptophanol,C10H11NO,1.525,1.143860,160.076599,1379498.88,3882035.25,11304841.00,10389255.00,14349552.00,13675493.00,12328.27,13705.96,3776.96,5030.76,670.92,7905.52,2486.90,3004014.25,3554078.00,2230391.25,9785.93,893702.69,2304438.75,3091080.75,16074377.00,19695974.00,20690026.00,13463460.00,8189253.50,10290515.00,15163636.00,18764554.00,28410422.00,16846684.00,22782226.00,6795436.00
g,6,6,27,160.061386,10.800,0.827705,[M-H]-,,N-methyl-L-glutamic Acid,N-methyl-L-glutamic Acid,C6H11NO4,1.780,0.953308,160.061386,344582.28,511666.41,596285.94,310661.00,686076.56,606627.75,1782.37,2248.85,2319.65,2929.59,2064.68,2291.41,2580.65,390216.00,426591.28,256492.88,432983.28,766207.00,296227.50,386638.00,1058678.12,1563219.00,1575737.38,1233070.12,693757.81,566660.44,992889.94,1161640.62,2193251.50,1048337.69,1289655.62,474053.50
g,7,7,2,160.061295,13.441,0.688112,[M-H]-,,N-methyl-L-glutamic Acid,N-methyl-L-glutamic Acid,C6H11NO4,0.861,1.525292,160.061295,562976.44,137783.11,161406.58,244588.14,172898.92,362163.50,2280.33,6073.73,1752.51,3519.18,4036.92,2533.17,1748.39,481070.25,233604.17,287328.25,47464.38,146654.25,164103.62,444063.09,156046.75,341986.03,1751514.62,387317.62,803912.44,144166.88,1008314.81,425251.59,438527.75,303935.72,532529.50,219271.55
g,8,8,7,160.061295,13.441,0.631885,[M-H]-,,Aminoadipic acid,Aminoadipic acid,C6H11NO4,0.091,1.525292,160.061295,562976.44,137783.11,161406.58,244588.14,172898.92,362163.50,2280.33,6073.73,1752.51,3519.18,4036.92,2533.17,1748.39,481070.25,233604.17,287328.25,47464.38,146654.25,164103.62,444063.09,156046.75,341986.03,1751514.62,387317.62,803912.44,144166.88,1008314.81,425251.59,438527.75,303935.72,532529.50,219271.55
g,9,9,0,160.040237,2.435,0.382805,[M-H]-,,Indole-3-carboxylic acid,Indole-3-carboxylic acid,C9H7NO2,1.965,1.048777,160.040237,1950269.62,1267104.62,2218259.75,2441385.00,3633219.25,2089587.62,4279.12,6999.23,3138.51,7163.02,4191.53,13490.08,6437.91,1664368.62,2192860.75,1076814.88,1187118.12,4047952.00,1419436.62,1511254.00,519142.66,6239330.50,4563764.50,637841.06,325084.09,2459053.50,2960502.25,1922129.62,2992026.00,1858972.00,2655167.25,739815.94
g,10,10,30,160.040253,4.238,0.825343,[M-H]-,,Indole-3-carboxylic acid,Indole-3-carboxylic acid,C9H7NO2,0.162,0.953434,160.040253,1234116.88,2339923.25,1668398.62,2238860.75,1769247.12,2181567.25,61518.93,49540.43,45633.70,51632.81,41603.19,42540.74,50817.26,1681502.88,1431920.38,987041.19,3115124.75,3409053.25,1402162.38,1734365.38,3940808.75,4798415.50,5672562.50,4695098.50,2591292.00,1146311.50,4415484.50,3089608.75,6166016.00,4115438.75,4371635.00,1150816.00
g,13,13,10,159.077408,9.788,0.737600,[M-H]-,,D-Alanyl-D-alanine,D-Alanyl-D-alanine,C6H12N2O3,0.642,0.671443,159.077408,33798.62,62742.18,48000.48,98446.95,58348.12,72639.50,747.85,5062.57,421.42,1643.84,2813.43,4264.89,1352.37,49630.06,45309.69,43393.83,22636.13,71057.80,40812.49,50084.89,59110.54,47799.99,55187.30,19406.93,37955.41,30891.06,86952.88,86908.77,88167.88,60411.61,124600.60,32446.00
g,14,14,21,159.077332,11.020,0.732690,[M-H]-,,D-Alanyl-D-alanine,D-Alanyl-D-alanine,C6H12N2O3,0.590,1.151046,159.077332,99560.80,232184.14,190136.80,343399.97,225129.67,267637.97,944.78,3672.71,1132.13,1871.86,2614.35,3795.13,1350.02,120300.41,176123.94,118871.85,57145.59,430213.41,134590.08,144844.61,336559.78,595473.19,507702.75,210109.12,151668.95,122962.65,374878.66,368627.00,790698.81,328556.88,485200.50,136148.08
g,15,15,0,159.066116,10.986,0.410929,[M-H]-,,Pimelic acid,Pimelic acid,C7H12O4,1.364,1.055200,159.066116,842561.00,2183292.50,1950835.00,1424668.00,3245321.25,3379054.00,40523.56,55772.88,44730.02,45005.62,45605.28,50684.68,53175.04,3021348.00,2446263.25,1891326.50,1549090.38,2425069.75,2087994.00,2013098.00,3490251.00,1877441.38,1215450.62,4946639.50,2637810.75,120372.59,232895.12,2980880.25,4490863.50,2197752.00,3292347.75,3472662.00
g,16,16,18,159.066193,9.466,0.705056,[M-H]-,,3-Methyladipic acid,3-Methyladipic acid,C7H12O4,1.944,0.575563,159.066193,570647.44,2368942.25,1589619.50,1702764.38,2686132.75,3011457.00,25908.67,24403.88,24254.84,22994.55,22788.87,24649.41,20022.20,2391968.50,1670632.88,1147942.50,676740.12,1944173.50,1535566.62,1827555.62,1580134.00,1165899.12,1811177.88,3922601.25,2580622.75,82390.40,218839.75,3012254.00,6048795.50,1821563.38,3788721.00,1734261.62
g,17,17,7,159.066116,10.986,0.604268,[M-H]-,,3-Methyladipic acid,3-Methyladipic acid,C7H12O4,0.424,1.055200,159.066116,842561.00,2183292.50,1950835.00,1424668.00,3245321.25,3379054.00,40523.56,55772.88,44730.02,45005.62,45605.28,50684.68,53175.04,3021348.00,2446263.25,1891326.50,1549090.38,2425069.75,2087994.00,2013098.00,3490251.00,1877441.38,1215450.62,4946639.50,2637810.75,120372.59,232895.12,2980880.25,4490863.50,2197752.00,3292347.75,3472662.00
g,18,18,30,159.029602,11.712,0.827502,[M-H]-,,Oxoadipic acid,Oxoadipic acid,C6H8O5,0.688,1.823035,159.029602,83013432.00,61812336.00,63754736.00,60615456.00,75516600.00,62989388.00,1557.27,204917.23,2806.25,189388.88,238585.06,152289.95,74726.43,53087844.00,39600516.00,28046690.00,8880001.00,32265786.00,29363336.00,68230152.00,60820172.00,104065384.00,235722304.00,134214016.00,209586640.00,50378604.00,249642112.00,71036032.00,83168536.00,80035144.00,90836448.00,66542496.00
g,19,19,8,158.118515,11.268,0.713353,[M-H]-,,DL-2-Aminooctanoic acid,DL-2-Aminooctanoic acid,C8H17NO2,1.732,0.868519,158.118515,807.27,4151.36,2187.05,7119.18,3237.48,5444.75,0.00,0.00,0.00,0.00,0.00,173.97,0.00,3199.30,3412.66,1221.20,635.44,3608.05,2168.20,8796.63,3346.88,10053.45,35555.99,13491.06,12382.51,537.52,16795.90,6681.31,25257.17,5185.60,14492.02,1341.02
g,20,20,0,158.082092,7.035,0.426196,[M-H]-,,Isovalerylglycine,Isovalerylglycine,C7H13NO3,0.235,1.061768,158.082092,6327552.00,19830860.00,30892218.00,15977664.00,38076672.00,31181358.00,15116.52,17511.96,13339.73,15379.18,18750.63,14662.86,16760.92,11545320.00,12342915.00,5944665.50,35343.25,44720512.00,10405322.00,17691278.00,44431828.00,96097312.00,105466752.00,64308612.00,36349724.00,22962536.00,68529312.00,49553380.00,122000104.00,70080680.00,54948052.00,19414466.00
g,25,25,1,166.014328,13.754,0.622897,[M-H]-,,Quinolinic acid,Quinolinic acid,C7H5NO4,0.454,1.562510,166.014328,157424.91,391353.84,230165.39,93181.76,384392.12,202347.06,2237.37,8193.23,818.85,8330.21,5701.27,12891.53,5904.00,516877.50,515953.12,275157.31,180453.33,966761.31,239629.36,422870.25,90385.15,208862.20,1028949.44,203012.05,421666.91,63011.26,388517.34,217233.67,655111.19,282750.53,368853.88,182210.70
g,26,26,0,165.055542,2.659,0.327571,[M-H]-,,3-(2-Hydroxyphenyl)propanoic acid,3-(2-Hydroxyphenyl)propanoic acid,C9H10O3,0.139,1.109355,165.055542,1830028.62,5775696.00,3350639.75,2740278.75,2771639.00,5361536.50,557670.00,576193.31,448417.41,564356.56,507224.59,550637.81,456059.50,3886818.75,3143728.00,2995033.75,962767.31,1733441.62,3054766.00,4025188.75,3211692.00,6410190.00,6954170.00,5580695.50,4286674.00,2725140.75,6585162.00,4013662.25,4568110.00,2514609.00,4905708.00,3872706.75
g,27,27,31,165.055527,4.204,0.823577,[M-H]-,,3-(2-Hydroxyphenyl)propanoic acid,3-(2-Hydroxyphenyl)propanoic acid,C9H10O3,1.684,1.201802,165.055527,8193286.00,12148653.00,10611112.00,6930151.50,5290147.00,14269612.00,439301.41,391365.84,354147.66,435780.09,328708.66,382087.88,323796.53,14527039.00,15361101.00,11286965.00,265382.84,14175173.00,11410068.00,14357281.00,20039382.00,30368682.00,26897334.00,25748218.00,22505928.00,10802769.00,27870512.00,10447969.00,20170644.00,11937393.00,13025099.00,11497448.00
g,29,29,5,165.055557,4.242,0.652524,[M-H]-,,Phenyllactic acid,Phenyllactic acid,C9H10O3,1.442,1.016909,165.055557,8201395.50,12155864.00,10616839.00,6948480.00,5299229.50,14284715.00,445889.09,399698.66,360931.03,443386.09,336032.47,390478.34,330786.09,14534769.00,15367852.00,11295889.00,95421.65,14178699.00,11418869.00,14369860.00,20045132.00,30391048.00,26897734.00,25755470.00,22513022.00,10809773.00,27874528.00,10452049.00,20169996.00,11944023.00,13030423.00,11508289.00
g,34,34,0,164.071503,7.045,0.241303,[M-H]-,,L-Phenylalanine,L-Phenylalanine,C9H11NO2,1.615,1.209010,164.071503,45404.44,48584.18,49133.73,36990.12,52866.07,50425.43,9868.41,13708.93,13125.02,13100.38,10102.36,11068.52,10125.36,38579.75,39895.77,40590.50,38826.24,28637.62,48124.72,60236.38,61977.78,74315.98,76748.70,84952.02,49363.89,45048.81,60279.05,66409.76,85382.06,47291.31,55814.11,40721.57
g,35,35,1,164.071609,8.869,0.550796,[M-H]-,,L-Phenylalanine,L-Phenylalanine,C9H11NO2,0.209,0.558004,164.071609,182813.12,369473.97,306397.53,330272.66,298348.53,592353.06,2605.37,1708.51,1784.51,1879.14,2997.67,1991.61,1689.28,364820.84,320133.88,201357.20,123932.81,389450.50,270049.78,405517.25,268895.25,723878.75,1137028.38,537655.69,422663.25,174482.19,737313.00,567662.69,1154431.12,517657.66,689761.81,167359.09
g,36,36,29,164.038406,13.164,0.854436,[M-H]-,,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.184,1.767370,164.038406,543847.50,625420.50,365693.09,218181.14,317175.38,403260.41,0.00,2036.55,254.75,1676.81,1474.52,1934.63,678.87,389670.50,346765.25,204315.44,128348.47,371476.91,317738.69,470373.25,270874.88,728024.00,1117481.25,612826.06,515276.75,181910.70,744182.50,606256.44,1232684.38,588543.19,776628.00,338402.28
g,37,37,0,163.061020,7.731,0.179581,[M-H]-,,Rhamnose,Rhamnose,C6H12O5,0.379,1.122925,163.061020,299971.28,1225445.00,702849.81,371217.25,1071091.88,890507.69,305.38,1352.55,979.33,963.32,1064.27,1025.52,756.49,697016.75,657472.25,358660.59,347276.66,2080316.38,421813.66,726640.31,1170120.12,2076258.62,2039533.62,1405827.50,815099.44,419635.75,1374820.38,1364775.50,2100912.75,996952.94,1481018.38,485626.59
g,38,38,24,163.061081,9.427,0.771105,[M-H]-,,Rhamnose,Rhamnose,C6H12O5,1.317,0.748617,163.061081,1112056.38,3716433.00,1930284.62,1751023.38,3322847.00,2880565.25,1305.81,7198.65,1588.08,7104.38,5426.37,15864.98,4858.44,3033948.75,2583370.25,1968330.62,1874726.50,5532316.00,2160953.00,2888499.00,2757166.25,5605284.00,5264476.00,3549976.00,2019153.62,1450978.38,3794281.25,3560943.75,6055889.50,2851805.25,4676362.50,1403398.38
g,39,39,30,161.045242,12.348,0.763327,[M-H]-,,2-Hydroxyadipic acid,2-Hydroxyadipic acid,C6H10O5,0.722,1.894966,161.045242,24220206.00,41673716.00,31482646.00,24169742.00,32581056.00,37919440.00,1835462.50,3138891.75,1846491.50,2899306.00,2846366.25,2992464.00,2539429.00,44933364.00,41001592.00,29611034.00,15809139.00,44789536.00,31826270.00,47038924.00,35268732.00,63299076.00,75122176.00,57707236.00,48324532.00,21420922.00,72834840.00,36822924.00,52422220.00,40294976.00,38762780.00,28554182.00
g,40,40,7,163.061020,10.827,0.772824,[M-H]-,,2-Deoxyglucose,2-Deoxyglucose,C6H12O5,0.923,1.122925,163.061020,3434558.00,5740806.50,3371411.25,3392769.25,5659112.50,4959772.00,2115.94,12569.00,3648.54,12248.23,9014.72,24315.03,8440.60,5603324.00,4994586.00,4794326.50,7350340.00,18148188.00,4664756.50,5689662.00,6734793.50,11086804.00,6234246.50,4158438.75,2395978.25,3404114.75,5229697.50,5441835.50,9231191.00,6271537.50,5719972.50,2388040.75
g,41,41,0,163.061020,7.731,0.164122,[M-H]-,,L-Fucose,L-Fucose,C6H12O5,1.329,1.122925,163.061020,299971.28,1225445.00,702849.81,371217.25,1071091.88,890507.69,305.38,1352.55,979.33,963.32,1064.27,1025.52,756.49,697016.75,657472.25,358660.59,347276.66,2080316.38,421813.66,726640.31,1170120.12,2076258.62,2039533.62,1405827.50,815099.44,419635.75,1374820.38,1364775.50,2100912.75,996952.94,1481018.38,485626.59
g,42,42,24,163.061081,9.427,0.766873,[M-H]-,,L-Fucose,L-Fucose,C6H12O5,0.367,0.748617,163.061081,1112056.38,3716433.00,1930284.62,1751023.38,3322847.00,2880565.25,1305.81,7198.65,1588.08,7104.38,5426.37,15864.98,4858.44,3033948.75,2583370.25,1968330.62,1874726.50,5532316.00,2160953.00,2888499.00,2757166.25,5605284.00,5264476.00,3549976.00,2019153.62,1450978.38,3794281.25,3560943.75,6055889.50,2851805.25,4676362.50,1403398.38
g,43,43,9,163.061020,10.827,0.779402,[M-H]-,,L-Fucose,L-Fucose,C6H12O5,1.767,1.122925,163.061020,3434558.00,5740806.50,3371411.25,3392769.25,5659112.50,4959772.00,2115.94,12569.00,3648.54,12248.23,9014.72,24315.03,8440.60,5603324.00,4994586.00,4794326.50,7350340.00,18148188.00,4664756.50,5689662.00,6734793.50,11086804.00,6234246.50,4158438.75,2395978.25,3404114.75,5229697.50,5441835.50,9231191.00,6271537.50,5719972.50,2388040.75
g,44,44,0,163.039917,2.521,0.301917,[M-H]-,,Phenylpyruvic acid,Phenylpyruvic acid,C9H8O3,1.509,0.935892,163.039917,7343340.50,19635838.00,15655843.00,14241744.00,4052665.25,35992988.00,87344.80,62372.49,62900.31,66628.65,53711.10,89122.19,74760.23,21695306.00,17777976.00,17046424.00,180257.25,9814731.00,19037172.00,19590642.00,11214104.00,23142270.00,21907432.00,22210200.00,22087152.00,9485290.00,28151008.00,10279473.00,26492346.00,15253488.00,10719535.00,10355045.00
g,51,51,1,162.040970,2.651,0.530338,[M-H]-,,Pterin,Pterin,C6H5N5O,-1.000,7.156583,162.040970,3881.90,39206.67,34952.96,11501.62,57250.78,41771.10,1258.09,1600.14,1272.14,1538.95,2378.71,0.00,0.00,7154.31,11513.22,2621.20,0.00,13011.79,8424.35,9045.88,88230.56,141920.25,160761.95,108398.76,59923.45,36907.38,87199.57,131603.00,226203.05,115355.23,140523.81,20539.25
g,53,53,5,162.041031,4.075,0.653123,[M-H]-,,Pterin,Pterin,C6H5N5O,-1.000,6.779921,162.041031,11614.65,64575.64,39824.98,27129.66,86618.35,51348.11,2900.56,5954.32,3412.89,4541.24,3796.60,3421.02,4327.38,20367.82,21564.32,11772.71,10141.94,109273.16,10502.01,14797.02,109520.20,261858.52,228420.38,182481.55,69464.76,36632.61,137808.52,175428.25,619711.31,181258.92,326799.66,58385.87
g,55,55,25,162.042038,8.586,0.839600,[M-H]-,,Pterin,Pterin,C6H5N5O,-1.000,0.564993,162.042038,130786.66,253377.20,223721.83,206579.75,291040.09,342555.91,933.79,1238.75,1157.47,1281.97,1249.05,1461.56,995.83,215595.12,275010.75,161753.69,137517.41,556775.00,183116.38,353484.59,255567.02,297313.03,230294.17,389582.03,212334.70,131984.23,341016.84,225179.06,317919.88,365497.41,245158.80,200642.62
g,56,56,4,162.041412,9.566,0.620883,[M-H]-,,Pterin,Pterin,C6H5N5O,-1.000,4.425782,162.041412,15580.64,34163.70,24161.78,13229.95,36397.97,25945.30,1091.42,1383.69,930.17,887.59,859.87,831.97,843.54,27109.66,27431.94,14916.61,8962.31,27373.03,17910.61,27716.51,37118.11,71224.27,118096.43,57893.32,48595.51,22034.81,79208.96,97384.34,100728.48,43533.13,111535.55,34526.50
g,57,57,24,162.040802,11.025,0.825764,[M-H]-,,Pterin,Pterin,C6H5N5O,-1.000,8.192405,162.040802,40143.21,83711.42,109188.07,53790.53,140960.53,103922.66,1680.18,1877.95,681.59,2330.06,2092.98,2614.06,1288.26,65994.62,71878.43,39046.66,42117.97,89951.69,43931.74,79466.65,233329.61,363952.41,413422.09,272928.69,221243.95,135634.09,286706.66,249747.62,420521.34,289932.47,328333.56,122269.12
g,59,59,0,162.022873,7.077,0.233205,[M-H]-,,Acetylcysteine,Acetylcysteine,C5H9NO3S,0.057,1.035943,162.022873,831096.00,2305180.75,2312004.50,1390364.50,2696784.00,2313563.50,437.63,4251.19,703.04,2574.58,2446.16,2557.80,1139.01,1315083.12,1618181.12,768567.25,738400.81,2301610.75,1144285.12,1373328.88,2271284.00,3892068.00,4606681.50,3029129.00,2081027.00,1301460.38,2806716.75,3200201.25,5937735.50,2856525.25,4099092.75,1546723.12
g,63,63,8,163.061020,10.827,0.784585,[M-H]-,,Fucose,Fucose,C6H12O5,1.617,1.122925,163.061020,3434558.00,5740806.50,3371411.25,3392769.25,5659112.50,4959772.00,2115.94,12569.00,3648.54,12248.23,9014.72,24315.03,8440.60,5603324.00,4994586.00,4794326.50,7350340.00,18148188.00,4664756.50,5689662.00,6734793.50,11086804.00,6234246.50,4158438.75,2395978.25,3404114.75,5229697.50,5441835.50,9231191.00,6271537.50,5719972.50,2388040.75
g,64,64,0,151.039932,2.517,0.215802,[M-H]-,,p-Hydroxyphenylacetic acid,p-Hydroxyphenylacetic acid,C8H8O3,0.273,0.909223,151.039932,1667351.00,3689038.25,2333584.75,2533390.00,3624578.00,3307957.25,109209.46,101859.06,84563.86,90771.66,92206.15,118338.70,79196.53,3358336.00,4272031.50,2323583.25,582590.56,5084347.50,2741038.25,2894362.75,3179516.00,6266245.50,4754767.00,3594154.00,2109656.75,2077001.50,2915811.75,3997598.00,9149728.00,3716805.00,4944241.50,1665258.00
g,65,65,32,151.039917,4.233,0.832056,[M-H]-,,p-Hydroxyphenylacetic acid,p-Hydroxyphenylacetic acid,C8H8O3,1.443,1.010248,151.039917,4350201.50,5675125.50,7660280.00,6222485.50,6111760.50,11711377.00,339261.31,534210.56,375798.28,475745.66,372908.00,538757.00,347625.97,8415516.00,9418367.00,5702120.00,9489070.00,10154849.00,6894194.50,12240197.00,9790602.00,12629555.00,15997828.00,12493915.00,10814147.00,4363763.00,14155999.00,9786292.00,14244371.00,10235745.00,13110703.00,5350049.50
g,71,71,23,151.039886,4.233,0.786592,[M-H]-,,3-Cresotinic acid,3-Cresotinic acid,C8H8O3,1.973,1.212297,151.039886,4357397.50,5707678.00,7668656.00,6244835.50,6116404.50,11714223.00,343158.84,539978.00,379158.09,481529.50,377662.03,544431.88,352069.00,8421112.00,9424115.00,5707052.00,9491631.00,10159389.00,6911552.00,12253011.00,9805060.00,12635223.00,16000531.00,12508305.00,10835568.00,4368620.50,14164463.00,9797511.00,14247031.00,10241753.00,13115092.00,5355492.50
g,75,75,19,151.026062,8.682,0.816185,[M-H]-,,Xanthine,Xanthine,C5H4N4O2,0.432,0.606205,151.026062,59187.61,241437.00,182039.20,205165.05,297779.31,263686.28,979.00,942.98,832.26,969.97,973.11,692.01,755.45,267010.75,308297.97,64128.18,42338.31,581349.06,127032.34,393423.97,457603.53,731764.81,667786.69,1577077.88,340108.00,545401.81,695361.25,426840.78,1085803.00,784262.75,677192.94,133343.73
g,78,78,11,150.055862,4.264,0.745363,[M-H]-,,2-Phenylglycine,2-Phenylglycine,C8H9NO2,-1.000,1.220247,150.055862,2198080.00,10836001.00,8018832.00,4129632.00,6221654.50,10366666.00,128961.07,123011.05,139994.02,121834.79,138298.80,153877.47,113901.09,3081097.25,3309336.25,1959485.00,1101408.88,2029809.88,2443615.00,3076250.75,4900480.50,10974699.00,15712517.00,7913263.50,8264911.50,4187673.25,12878324.00,14673632.00,12939803.00,8433663.00,21215996.00,5241759.50
g,80,80,22,150.042023,8.589,0.825010,[M-H]-,,Guanine,Guanine,C5H5N5O,0.079,0.711877,150.042023,3108.35,33277.79,16847.67,13646.21,33750.02,17071.69,246.49,396.98,258.26,275.79,305.09,266.94,467.72,41371.27,52064.02,10051.30,3034.46,68947.37,22457.20,77421.96,39099.04,84444.73,56598.91,168201.83,19331.86,21824.72,60917.89,20022.10,106213.56,52195.04,45296.89,5306.87
g,81,81,0,158.060989,4.043,0.275745,[M-H]-,,Indoleacetaldehyde,Indoleacetaldehyde,C10H9NO,1.393,0.965373,158.060989,598449.56,378698.50,364547.00,334876.41,242494.50,414874.91,23306.25,6279.20,7665.08,11855.47,16596.93,10649.50,6830.53,466361.62,369025.03,334533.50,302122.72,565404.56,434228.62,329176.28,423159.25,611219.62,909638.69,450739.75,475426.16,230052.25,789253.50,536000.50,996314.94,453911.75,661971.44,303431.28
g,82,82,30,149.045349,9.453,0.827796,[M-H]-,,D-Arabinose,D-Arabinose,C5H10O5,1.147,1.330897,149.045349,2901823.25,17101602.00,8487148.00,4840578.00,12427265.00,11168051.00,4126.86,67621.76,3768.84,43108.24,32698.83,50803.33,20427.99,11083853.00,10250993.00,4450979.50,2847912.75,10730448.00,7443320.00,11912321.00,5775578.00,20863070.00,33776272.00,18498702.00,10252775.00,4413928.00,20470350.00,19793906.00,39201744.00,12570264.00,30916776.00,6449964.50
g,83,83,32,149.045273,10.870,0.831710,[M-H]-,,D-Arabinose,D-Arabinose,C5H10O5,0.270,1.842780,149.045273,13018877.00,45479028.00,31348474.00,14945952.00,38983972.00,35182488.00,30815.29,138838.69,31620.33,149843.06,113326.50,130875.48,69293.07,29829560.00,34273616.00,15582565.00,12524468.00,35460960.00,23820146.00,35469884.00,24975254.00,98224352.00,88966136.00,66867696.00,32673936.00,20078130.00,56096612.00,49699124.00,106767672.00,51942064.00,65112116.00,26321328.00
g,84,84,30,149.045349,9.453,0.827796,[M-H]-,,D-Ribose,D-Ribose,C5H10O5,1.147,1.330897,149.045349,2901823.25,17101602.00,8487148.00,4840578.00,12427265.00,11168051.00,4126.86,67621.76,3768.84,43108.24,32698.83,50803.33,20427.99,11083853.00,10250993.00,4450979.50,2847912.75,10730448.00,7443320.00,11912321.00,5775578.00,20863070.00,33776272.00,18498702.00,10252775.00,4413928.00,20470350.00,19793906.00,39201744.00,12570264.00,30916776.00,6449964.50
g,85,85,32,149.045273,10.870,0.831710,[M-H]-,,D-Ribose,D-Ribose,C5H10O5,0.270,1.842780,149.045273,13018877.00,45479028.00,31348474.00,14945952.00,38983972.00,35182488.00,30815.29,138838.69,31620.33,149843.06,113326.50,130875.48,69293.07,29829560.00,34273616.00,15582565.00,12524468.00,35460960.00,23820146.00,35469884.00,24975254.00,98224352.00,88966136.00,66867696.00,32673936.00,20078130.00,56096612.00,49699124.00,106767672.00,51942064.00,65112116.00,26321328.00
g,89,89,0,149.027588,4.282,0.432262,[M-H]-,,(�)-2-Hydroxy-4-(methylthio)butanoic acid,(�)-2-Hydroxy-4-(methylthio)butanoic acid,C5H10O3S ,0.202,1.331056,149.027588,2867195.25,737312.69,1359736.88,413932.59,269491.72,1783780.62,0.00,298.57,5233.61,246.25,0.00,0.00,0.00,5647376.00,3178674.25,4895630.50,84351.88,97422.80,3964010.75,3755270.00,2234826.25,5051492.50,5265218.00,5829372.00,6828442.00,2562977.00,8881249.00,2774288.25,1818913.38,2721746.25,2621137.25,5193556.50
g,90,90,0,149.024292,2.487,0.251617,[M-H]-,,Phenylglyoxylic acid,Phenylglyoxylic acid,C8H6O3,0.003,0.819130,149.024292,606230.00,2308476.00,1269700.62,1315105.88,1676527.62,1707812.88,25107.77,27315.12,41474.67,28104.76,21077.87,11583.08,8456.32,1230399.12,1846366.88,960408.00,140939.48,3347392.75,1185409.12,1307200.12,1168952.62,1708699.62,1389486.38,1212019.25,786316.06,646464.06,1164901.38,1833582.62,3786787.25,1643751.88,2398099.75,574411.12
g,91,91,9,149.009094,13.490,0.773331,[M-H]-,,Tartaric acid,Tartaric acid,C4H6O6,0.190,0.512008,149.009094,10846.27,36941.72,16456.30,21395.90,28263.25,13800.44,478.13,675.58,454.55,776.04,594.07,1156.19,651.33,16184.49,12851.78,2659.81,7447.51,7922.89,9135.49,14099.89,4908.74,21020.63,136850.05,114489.16,45612.59,4233.50,34155.53,24445.18,97715.49,32155.04,28790.13,5362.03
g,92,92,8,148.043640,10.216,0.712452,[M-H]-,,L-Methionine,L-Methionine,C5H11NO2S,0.236,0.927625,148.043640,343605.72,203045.70,233068.36,271709.53,281491.34,433806.16,216.63,801.68,0.00,962.63,390.21,429.41,427.76,788090.81,386085.12,487369.59,89830.05,149940.12,324985.41,565441.06,276515.16,686795.81,1331928.38,678838.94,700879.69,174311.30,980507.44,573669.94,660972.06,505987.78,854867.44,482831.72
g,93,93,0,147.066116,4.262,0.406754,[M-H]-,,Mevalonic acid,Mevalonic acid,C6H12O4,-1.000,1.141299,147.066116,1050591.88,1840568.00,1204734.75,788399.31,813433.56,1435798.88,33382.25,38123.16,34709.37,38028.12,27283.66,38322.36,28614.47,1330773.12,1066639.12,1009186.31,17713.09,558740.81,1036248.69,1126890.25,1008053.81,1967515.00,2012862.00,1582507.38,1365357.38,681142.75,1935698.38,2206058.75,1916201.12,1222482.75,2516813.25,893385.06
